"Molecule ChEMBL ID";"Molecule Name";"Molecule Max Phase";"Molecular Weight";"#RO5 Violations";"AlogP";"Compound Key";"Smiles";"Standard Type";"Standard Relation";"Standard Value";"Standard Units";"pChEMBL Value";"Data Validity Comment";"Comment";"Uo Units";"Ligand Efficiency BEI";"Ligand Efficiency LE";"Ligand Efficiency LLE";"Ligand Efficiency SEI";"Potential Duplicate";"Assay ChEMBL ID";"Assay Description";"Assay Type";"BAO Format ID";"BAO Label";"Assay Organism";"Assay Tissue ChEMBL ID";"Assay Tissue Name";"Assay Cell Type";"Assay Subcellular Fraction";"Assay Parameters";"Assay Variant Accession";"Assay Variant Mutation";"Target ChEMBL ID";"Target Name";"Target Organism";"Target Type";"Document ChEMBL ID";"Source ID";"Source Description";"Document Journal";"Document Year";"Cell ChEMBL ID";"Properties";"Action Type";"Standard Text Value";"Value"
"CHEMBL4790726";"";"None";"301.78";"0";"2.29";"13";"CN1CCN(c2cc3ccc(Cl)cc3n3cnnc23)CC1";"IC50";"'>'";"100000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL4767108";"Displacement of [3H]-N-alpha-methylhistamine from recombinant human histamine H3 receptor expressed in CHO-K1 cell membranes measured after 30 mins by microbeta scintillation counting method";"B";"BAO_0000249";"cell membrane format";"Homo sapiens";"None";"None";"CHO-K1";"Cell membrane";"";"";"";"CHEMBL264";"Histamine H3 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4765239";"1";"Scientific Literature";"J Med Chem";"2018";"None";"TIME = 0.5 hr";"";"";"100.0"
"CHEMBL4795091";"";"None";"283.34";"0";"0.73";"19";"Cc1cnc2nc(N3CCN(C)CC3)c3nncn3c2c1";"IC50";"'>'";"100000.0";"nM";"";"Potential transcription error";"";"UO_0000065";"";"";"";"";"1";"CHEMBL4767108";"Displacement of [3H]-N-alpha-methylhistamine from recombinant human histamine H3 receptor expressed in CHO-K1 cell membranes measured after 30 mins by microbeta scintillation counting method";"B";"BAO_0000249";"cell membrane format";"Homo sapiens";"None";"None";"CHO-K1";"Cell membrane";"";"";"";"CHEMBL264";"Histamine H3 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4765239";"1";"Scientific Literature";"J Med Chem";"2018";"None";"TIME = 0.5 hr";"";"";"100.0"
"CHEMBL4792352";"";"None";"337.31";"0";"1.44";"20";"CN1CCN(c2nc3ncc(C(F)(F)F)cc3n3cnnc23)CC1";"IC50";"'='";"43000.0";"nM";"4.37";"";"";"UO_0000065";"12.95";"0.25";"2.93";"6.99";"0";"CHEMBL4767108";"Displacement of [3H]-N-alpha-methylhistamine from recombinant human histamine H3 receptor expressed in CHO-K1 cell membranes measured after 30 mins by microbeta scintillation counting method";"B";"BAO_0000249";"cell membrane format";"Homo sapiens";"None";"None";"CHO-K1";"Cell membrane";"";"";"";"CHEMBL264";"Histamine H3 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4765239";"1";"Scientific Literature";"J Med Chem";"2018";"None";"TIME = 0.5 hr";"ANTAGONIST";"";"43.0"
"CHEMBL4789645";"";"None";"338.20";"0";"1.73";"22";"CN1CCN(c2nc3nc(Cl)c(Cl)cc3n3cnnc23)CC1";"IC50";"'>'";"100000.0";"nM";"";"Potential transcription error";"";"UO_0000065";"";"";"";"";"1";"CHEMBL4767108";"Displacement of [3H]-N-alpha-methylhistamine from recombinant human histamine H3 receptor expressed in CHO-K1 cell membranes measured after 30 mins by microbeta scintillation counting method";"B";"BAO_0000249";"cell membrane format";"Homo sapiens";"None";"None";"CHO-K1";"Cell membrane";"";"";"";"CHEMBL264";"Histamine H3 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4765239";"1";"Scientific Literature";"J Med Chem";"2018";"None";"TIME = 0.5 hr";"";"";"100.0"
"CHEMBL4796300";"";"None";"317.78";"0";"1.47";"31";"CN1CCCN(c2nc3ncc(Cl)cc3n3cnnc23)CC1";"IC50";"'='";"11000.0";"nM";"4.96";"";"";"UO_0000065";"15.60";"0.31";"3.49";"7.94";"0";"CHEMBL4767108";"Displacement of [3H]-N-alpha-methylhistamine from recombinant human histamine H3 receptor expressed in CHO-K1 cell membranes measured after 30 mins by microbeta scintillation counting method";"B";"BAO_0000249";"cell membrane format";"Homo sapiens";"None";"None";"CHO-K1";"Cell membrane";"";"";"";"CHEMBL264";"Histamine H3 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4765239";"1";"Scientific Literature";"J Med Chem";"2018";"None";"TIME = 0.5 hr";"ANTAGONIST";"";"11.0"
"CHEMBL4782303";"";"None";"289.73";"0";"0.73";"37";"CNC1CN(c2nc3ncc(Cl)cc3n3cnnc23)C1";"IC50";"'>'";"100000.0";"nM";"";"Potential transcription error";"";"UO_0000065";"";"";"";"";"1";"CHEMBL4767108";"Displacement of [3H]-N-alpha-methylhistamine from recombinant human histamine H3 receptor expressed in CHO-K1 cell membranes measured after 30 mins by microbeta scintillation counting method";"B";"BAO_0000249";"cell membrane format";"Homo sapiens";"None";"None";"CHO-K1";"Cell membrane";"";"";"";"CHEMBL264";"Histamine H3 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4765239";"1";"Scientific Literature";"J Med Chem";"2018";"None";"TIME = 0.5 hr";"";"";"100.0"
"CHEMBL4782945";"";"None";"275.70";"0";"0.47";"38";"NC1CN(c2nc3ncc(Cl)cc3n3cnnc23)C1";"IC50";"'>'";"100000.0";"nM";"";"Potential transcription error";"";"UO_0000065";"";"";"";"";"1";"CHEMBL4767108";"Displacement of [3H]-N-alpha-methylhistamine from recombinant human histamine H3 receptor expressed in CHO-K1 cell membranes measured after 30 mins by microbeta scintillation counting method";"B";"BAO_0000249";"cell membrane format";"Homo sapiens";"None";"None";"CHO-K1";"Cell membrane";"";"";"";"CHEMBL264";"Histamine H3 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4765239";"1";"Scientific Literature";"J Med Chem";"2018";"None";"TIME = 0.5 hr";"";"";"100.0"
"CHEMBL4790239";"";"None";"303.76";"0";"1.08";"43";"CN1CCN(c2nc3ncc(Cl)cc3c3ncnn23)CC1";"IC50";"'='";"75000.0";"nM";"4.12";"";"";"UO_0000065";"13.58";"0.27";"3.04";"6.61";"0";"CHEMBL4767108";"Displacement of [3H]-N-alpha-methylhistamine from recombinant human histamine H3 receptor expressed in CHO-K1 cell membranes measured after 30 mins by microbeta scintillation counting method";"B";"BAO_0000249";"cell membrane format";"Homo sapiens";"None";"None";"CHO-K1";"Cell membrane";"";"";"";"CHEMBL264";"Histamine H3 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4765239";"1";"Scientific Literature";"J Med Chem";"2018";"None";"TIME = 0.5 hr";"ANTAGONIST";"";"75.0"
"CHEMBL4787983";"";"None";"304.75";"0";"0.47";"44";"CN1CCN(c2nc3ncc(Cl)cc3n3nnnc23)CC1";"IC50";"'='";"73000.0";"nM";"4.14";"";"";"UO_0000065";"13.57";"0.27";"3.67";"5.49";"0";"CHEMBL4767108";"Displacement of [3H]-N-alpha-methylhistamine from recombinant human histamine H3 receptor expressed in CHO-K1 cell membranes measured after 30 mins by microbeta scintillation counting method";"B";"BAO_0000249";"cell membrane format";"Homo sapiens";"None";"None";"CHO-K1";"Cell membrane";"";"";"";"CHEMBL264";"Histamine H3 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4765239";"1";"Scientific Literature";"J Med Chem";"2018";"None";"TIME = 0.5 hr";"ANTAGONIST";"";"73.0"
"CHEMBL517937";"";"None";"407.49";"0";"4.23";"5b";"Cc1nc2ccc(F)cc2c(=O)n1-c1ccc(OC2CCN(C3CCC3)CC2)cc1";"IC50";"'='";"1.2";"nM";"8.92";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL981856";"Antagonist activity at human cloned histamine H3 receptor expressed in CHO-K1 cells assessed as inhibition of R-alpha-methylhistamine-induced [35S]GTPgammaS binding";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"CHO-K1";"None";"";"";"";"CHEMBL264";"Histamine H3 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1142515";"1";"Scientific Literature";"J Med Chem";"2008";"CHEMBL3307512";"";"";"";"1.2"
"CHEMBL4470780";"";"None";"1292.63";"None";"None";"5c";"Cc1nn(CCOCCOCCNC(=O)CCCCCC2(C)C(/C=C/C=C/C=C3/N(CCCS(=O)(=O)O)c4ccc(S(=O)(=O)O)cc4C3(C)C)=[N+](CCCS(=O)(=O)[O-])c3ccc(S(=O)(=O)O)cc32)cc1-c1ccc2cc(CCN3CCC[C@H]3C)ccc2n1";"IC50";"'='";"13.0";"nM";"7.89";"";"";"UO_0000065";"6.10";"None";"None";"None";"0";"CHEMBL4312091";"Antagonist activity at human H3 receptor expressed in CHOK1 cells incubated for 10 mins by HTRF assay";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL264";"Histamine H3 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4311931";"1";"Scientific Literature";"Medchemcomm";"2019";"None";"";"";"";"0.013"
"CHEMBL4858290";"";"None";"374.48";"0";"4.98";"10a";"Oc1cccc2ccc(/C=C/c3ccc(OCCCN4CCCC4)cc3)nc12";"IC50";"'='";"16.0";"nM";"7.80";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL4813885";"Antagonist activity at human H3 receptor by TR-FRET assay";"F";"BAO_0000019";"assay format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL264";"Histamine H3 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4811320";"1";"Scientific Literature";"Bioorg Med Chem";"2021";"None";"";"ANTAGONIST";"";"16.0"
"CHEMBL5978059";"";"None";"603.61";"2";"6.16";"BDBM438127";"COc1cc(OC2CCN(C(=O)C3CCOCC3)CC2)ccc1-n1c(C)nc2ccc(S(F)(F)(F)(F)F)cc2c1=O";"IC50";"'='";"229.0";"nM";"6.64";"";"892308";"UO_0000065";"11.00";"0.22";"0.48";"8.01";"0";"CHEMBL5735071";"[35S]-GTPgamma-delta binding assay (inverse antagonist): Briefly, for membrane parathion, HEK293/Ga15/hH3R cells were grown to confluence, harvested and the cell pellets were suspended in TEL buffer (50 mM Tris-HCl buffer, 1 mM EGTA, 0.1 mM PMSF). Homogenate and centrifuge at 1,000 g for 10 min. Centrifuge the supernatant at 46,000 g for 30 min. Suspend the membrane pellet in 50 mM Tris with 0.32 M sucrose, pH 7.0. Aliquot at 1 mg protein/mL. Keep frozen and store at −80° C. until use. All compounds were prepared by dissolving in DMSO to make 10 mM stock. The 10 mM stock was used as top concentration (1 μM) to carry out 10-points, 3-fold dilution scheme using DMSO in a 96-well plate to make the compound dose plate. H3R GTPγδ binding assay was performed as followings: thaw the membrane at 37° C., chill on ice, add GDP and the membrane to assay buffer (50 mM Tris-HCl, 100 mM NaCl, 5 mM MgCl2, pH 7.4, and 0.2%, BSA). Stay on ice for 20 min. For inverse agonist mode: Add 20 μL testing compound (10 points, 3-fold dilution from 1 μM), 20 μL buffer, 140 μL membrane solution (GDP 10μM, membrane protein 20 μg/well) to the assay plate, and preincubate at room temperature for 30 min. Add 20 μL [35S]-GTPγδ (final 200 pM) and incubate at room temperature for 60 min. For antagonist mode: Add 20 μL agonist (R-alpha-methylhistamine, final concentration 1 μM), 20 μL testing compound (final top concentration 1 μM, 3-fold dilution, 10 points), 20 μL [35S]-GTPγδ (final 200 pM), 140 μL membrane solution (total 200 μL, GDP 10μM, membrane protein 20 μg/well) to the assay plate. Incubate at room temperature for 60 min. Filter the assay plate on GF/C (non-PEI coated) plate to stop the assay. Dry GF/C plate for 1 h. Add 50 μL scintillation fluid and count on the MicroBeta.Data Analysis: The CPM values were calculated into % of inhibition with the following formula:For inverse agonist mode: % of inhibition=(DMSO control CPM−Compound CPM)/(DMSO control CPM−GTP control CPM)×100.";"B";"BAO_0000019";"assay format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL264";"Histamine H3 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL5727646";"37";"BindingDB Patent Bioactivity Data";"";"2020";"None";"";"";"";"229.0"
"CHEMBL5924826";"";"None";"533.56";"2";"6.61";"BDBM438120";"COc1cc(OCCCN2CCC[C@@H]2C)ccc1-n1c(C)nc2ccc(S(F)(F)(F)(F)F)cc2c1=O";"IC50";"'='";"10.9";"nM";"7.96";"";"892297";"UO_0000065";"14.92";"0.30";"1.35";"14.07";"0";"CHEMBL5735072";"[35S]-GTPgamma-delta binding assay (antagonist): Briefly, for membrane parathion, HEK293/Ga15/hH3R cells were grown to confluence, harvested and the cell pellets were suspended in TEL buffer (50 mM Tris-HCl buffer, 1 mM EGTA, 0.1 mM PMSF). Homogenate and centrifuge at 1,000 g for 10 min. Centrifuge the supernatant at 46,000 g for 30 min. Suspend the membrane pellet in 50 mM Tris with 0.32 M sucrose, pH 7.0. Aliquot at 1 mg protein/mL. Keep frozen and store at −80° C. until use. All compounds were prepared by dissolving in DMSO to make 10 mM stock. The 10 mM stock was used as top concentration (1 μM) to carry out 10-points, 3-fold dilution scheme using DMSO in a 96-well plate to make the compound dose plate. H3R GTPγδ binding assay was performed as followings: thaw the membrane at 37° C., chill on ice, add GDP and the membrane to assay buffer (50 mM Tris-HCl, 100 mM NaCl, 5 mM MgCl2, pH 7.4, and 0.2%, BSA). Stay on ice for 20 min. For inverse agonist mode: Add 20 μL testing compound (10 points, 3-fold dilution from 1 μM), 20 μL buffer, 140 μL membrane solution (GDP 10μM, membrane protein 20 μg/well) to the assay plate, and preincubate at room temperature for 30 min. Add 20 μL [35S]-GTPγδ (final 200 pM) and incubate at room temperature for 60 min. For antagonist mode: Add 20 μL agonist (R-alpha-methylhistamine, final concentration 1 μM), 20 μL testing compound (final top concentration 1 μM, 3-fold dilution, 10 points), 20 μL [35S]-GTPγδ (final 200 pM), 140 μL membrane solution (total 200 μL, GDP 10μM, membrane protein 20 μg/well) to the assay plate. Incubate at room temperature for 60 min. Filter the assay plate on GF/C (non-PEI coated) plate to stop the assay. Dry GF/C plate for 1 h. Add 50 μL scintillation fluid and count on the MicroBeta.Data Analysis: The CPM values were calculated into % of inhibition with the following formula:For antagonist mode: % of inhibition=(R-alpha-methyl-histamine control CPM−Compound CPM)/(R-alpha-methyl-histamine control CPM−DMSO control CPM)×100.";"B";"BAO_0000019";"assay format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL264";"Histamine H3 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL5727646";"37";"BindingDB Patent Bioactivity Data";"";"2020";"None";"";"";"";"10.9"
"CHEMBL5874137";"";"None";"517.56";"2";"7.00";"BDBM438109";"Cc1nc2ccc(S(F)(F)(F)(F)F)cc2c(=O)n1-c1ccc(OCCCN2CCCCCC2)cc1";"IC50";"'='";"21.2";"nM";"7.67";"";"932711";"UO_0000065";"14.83";"0.30";"0.67";"16.20";"1";"CHEMBL5735515";"[35S]-GTPgammaS binding assay for determining inverse agonist : Materials: GTPγS, [35S] (PerkinElmer, Cat # NEG030H001MC), DMSO (Amresco, Cat #0231), MicroScint™-20 (PerkinElmer, Cat #6013621), CelLytic™ M Cell Lysis Reagent (Sigma, Cat # C2978-250ML), (R)(−)-α-Methylhistamine (Sigma, Cat # H1128), GDP (Sigma, Cat # G7127), GF/C plate (PE, CAT #6005174).Experimental procedure: 1) Membrane preparation for HEK293/Ga15/hH3R; 2) Standard binding assay. Briefly, for membrane parathion, HEK293/Ga15/hH3R cells were grown to confluence, harvested and the cell pellets were suspended in TEL buffer (50 mM Tris-HCl buffer, 1 mM EGTA, 0.1 mM PMSF). Homogenate and centrifuge at 1,000 g for 10 min. Centrifuge the supernatant at 46,000 g for 30 min. Suspend the membrane pellet in 50 mM Tris with 0.32 M sucrose, pH 7.0. Aliquot at 1 mg protein/mL. Keep frozen and store at −80° C. until use. All compounds were prepared by dissolving in DMSO to make 10 mM stock. The 10 mM stock was used as top concentration (1 μM) to carry out 10-points, 3-fold dilution scheme using DMSO in a 96-well plate to make the compound dose plate. H3R GTPγS binding assay was performed as followings: thaw the membrane at 37° C., chill on ice, add GDP and the membrane to assay buffer (50 mM Tris-HCl, 100 mM NaCl, 5 mM MgCl2, pH 7.4, and 0.2%, BSA). Stay on ice for 20 min. For inverse agonist mode: Add 20 μL testing compound (10 points, 3-fold dilution from 1 μM), 20 μL buffer, 140 μL membrane solution (GDP 10 μM, membrane protein 20 μg/well) to the assay plate, and preincubate at room temperature for 30 min. Add 20 μL [35S]-GTPγS (final 200 μM) and incubate at room temperature for 60 min. For antagonist mode: Add 20 μL agonist (R-alpha-methylhistamine, final concentration 1 μM), 20 μL testing compound (final top concentration 1 μM, 3-fold dilution, 10 points), 20 μL [35S]-GTPγS (final 200 μM), 140 μL membrane solution (total 200 μL, GDP 10 μM, membrane protein 20 μg/well) to the assay plate. Incubate at room temperature for 60 min. Filter the assay plate on GF/C (non-PEI coated) plate to stop the assay. Dry GF/C plate for 1 h. Add 50 μL scintillation fluid and count on the MicroBeta.Data Analysis: The CPM values were calculated into % of inhibition with the following formula:For antagonist mode: % of inhibition=(R-alpha-methyl-histamine control CPM−Compound CPM)/(R-alpha-methyl-histamine control CPM−DMSO control CPM)×100. IC50s were calculated using Prism5 with log(inhibitor) vs. response equation.";"B";"BAO_0000019";"assay format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL264";"Histamine H3 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL5727845";"37";"BindingDB Patent Bioactivity Data";"";"2020";"None";"";"";"";"21.2"
"CHEMBL5769511";"";"None";"529.58";"2";"7.14";"BDBM453717";"Cc1nc2ccc(S(F)(F)(F)(F)F)cc2c(=O)n1-c1ccc(OC2CCN(C3CCCC3)CC2)cc1";"IC50";"'='";"175.0";"nM";"6.76";"";"932732";"UO_0000065";"12.76";"0.26";"-0.38";"14.27";"0";"CHEMBL5735514";"[35S]-GTPgammaS binding assay for determining antagonist: Materials: GTPγS, [35S] (PerkinElmer, Cat # NEG030H001MC), DMSO (Amresco, Cat #0231), MicroScint™-20 (PerkinElmer, Cat #6013621), CelLytic™ M Cell Lysis Reagent (Sigma, Cat # C2978-250ML), (R)(−)-α-Methylhistamine (Sigma, Cat # H1128), GDP (Sigma, Cat # G7127), GF/C plate (PE, CAT #6005174).Experimental procedure: 1) Membrane preparation for HEK293/Ga15/hH3R; 2) Standard binding assay. Briefly, for membrane parathion, HEK293/Ga15/hH3R cells were grown to confluence, harvested and the cell pellets were suspended in TEL buffer (50 mM Tris-HCl buffer, 1 mM EGTA, 0.1 mM PMSF). Homogenate and centrifuge at 1,000 g for 10 min. Centrifuge the supernatant at 46,000 g for 30 min. Suspend the membrane pellet in 50 mM Tris with 0.32 M sucrose, pH 7.0. Aliquot at 1 mg protein/mL. Keep frozen and store at −80° C. until use. All compounds were prepared by dissolving in DMSO to make 10 mM stock. The 10 mM stock was used as top concentration (1 μM) to carry out 10-points, 3-fold dilution scheme using DMSO in a 96-well plate to make the compound dose plate. H3R GTPγS binding assay was performed as followings: thaw the membrane at 37° C., chill on ice, add GDP and the membrane to assay buffer (50 mM Tris-HCl, 100 mM NaCl, 5 mM MgCl2, pH 7.4, and 0.2%, BSA). Stay on ice for 20 min. For inverse agonist mode: Add 20 μL testing compound (10 points, 3-fold dilution from 1 μM), 20 μL buffer, 140 μL membrane solution (GDP 10 μM, membrane protein 20 μg/well) to the assay plate, and preincubate at room temperature for 30 min. Add 20 μL [35S]-GTPγS (final 200 μM) and incubate at room temperature for 60 min. For antagonist mode: Add 20 μL agonist (R-alpha-methylhistamine, final concentration 1 μM), 20 μL testing compound (final top concentration 1 μM, 3-fold dilution, 10 points), 20 μL [35S]-GTPγS (final 200 μM), 140 μL membrane solution (total 200 μL, GDP 10 μM, membrane protein 20 μg/well) to the assay plate. Incubate at room temperature for 60 min. Filter the assay plate on GF/C (non-PEI coated) plate to stop the assay. Dry GF/C plate for 1 h. Add 50 μL scintillation fluid and count on the MicroBeta.Data Analysis: The CPM values were calculated into % of inhibition with the following formula:For inverse agonist mode: % of inhibition=(DMSO control CPM−Compound CPM)/(DMSO control CPM−GTP control CPM)×100.IC50s were calculated using Prism5 with log(inhibitor) vs. response equation.";"B";"BAO_0000019";"assay format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL264";"Histamine H3 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL5727845";"37";"BindingDB Patent Bioactivity Data";"";"2020";"None";"";"";"";"175.0"
"CHEMBL4789311";"";"None";"356.47";"0";"3.41";"8a";"COc1c(C)n(-c2ccc(OC3CCN(C(C)C)CC3)cc2)ccc1=O";"IC50";"'='";"8.92";"nM";"8.05";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL4735913";"Antagonist activity at human histamine H3 receptor expressed in HEK293 cells preincubated for 5 mins followed by forskolin-stimulation and measured after 5 hrs by CRE-driven luciferase reporter gene assay";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HEK293";"None";"";"";"";"CHEMBL264";"Histamine H3 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4732134";"1";"Scientific Literature";"Eur J Med Chem";"2021";"None";"TIME = 5.083 hr";"ANTAGONIST";"";"8.92"
"CHEMBL3915941";"";"None";"500.61";"1";"3.29";"25";"Cc1ncc(C(=O)NCCN2CCCC2(C)C)cc1NC(=O)c1cnn2cc(-c3cnn(C)c3)ccc12";"IC50";"'='";"5000.0";"nM";"5.30";"";"";"UO_0000065";"10.59";"0.20";"2.01";"4.84";"0";"CHEMBL3855041";"Inhibition of H3 receptor (unknown origin)";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL264";"Histamine H3 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3853321";"1";"Scientific Literature";"J Med Chem";"2016";"None";"";"";"";"5.0"
"CHEMBL14690";"CLOBENPROPIT";"None";"308.84";"0";"3.45";"Clobenpropit";"N=C(NCc1ccc(Cl)cc1)SCCCc1c[nH]cn1";"IC50";"'='";"1.0";"nM";"9.00";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL1274954";"Antagonist activity against human histamine H3 receptor expressed in human HT1080 cells assessed as inhibition of (R)-alpha-methylhistamine-induced increase in intracellular calcium level by FLIPR assay";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HT-1080";"None";"";"";"";"CHEMBL264";"Histamine H3 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1268880";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2010";"CHEMBL3308396";"";"";"";"1.0"
"CHEMBL1270060";"";"None";"293.41";"0";"3.28";"9, racemic";"CC1CC(O)(C#Cc2ccc3ccccc3c2)C(C)CN1C";"IC50";"'='";"84.0";"nM";"7.08";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL1274954";"Antagonist activity against human histamine H3 receptor expressed in human HT1080 cells assessed as inhibition of (R)-alpha-methylhistamine-induced increase in intracellular calcium level by FLIPR assay";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HT-1080";"None";"";"";"";"CHEMBL264";"Histamine H3 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1268880";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2010";"CHEMBL3308396";"";"";"";"84.0"
"CHEMBL1270264";"";"None";"294.40";"0";"2.68";"15";"CC1CC(O)(C#Cc2cccc3ncccc23)C(C)CN1C";"IC50";"'='";"12.0";"nM";"7.92";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL1274954";"Antagonist activity against human histamine H3 receptor expressed in human HT1080 cells assessed as inhibition of (R)-alpha-methylhistamine-induced increase in intracellular calcium level by FLIPR assay";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HT-1080";"None";"";"";"";"CHEMBL264";"Histamine H3 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1268880";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2010";"CHEMBL3308396";"";"";"";"12.0"
"CHEMBL3427234";"";"None";"365.52";"0";"4.88";"BDBM50088137";"CCOC(=O)CCc1ccc(-c2ccc(CCN3CCC[C@H]3C)cc2)cc1";"IC50";"'='";"1.8";"nM";"8.74";"";"411065";"UO_0000065";"";"";"";"";"1";"CHEMBL3888615";"HTRF cAMP Assay: Compounds of the present invention were evaluated using the human H3 receptor (H3R) HTRF cAMP assay. In this assay, HEK293 cells expressing the human H3 receptor were suspended in PBS containing 100 μM IBMX and plated into 384-well assay plates (Perkin Elmer Proxiplate 384-Plus; 15,000 cells per well; 5 μL plating volume) and allowed to equilibrate for an hour. Test compounds were serially diluted in 100% DMSO and then further diluted in PBS containing forskolin (2 μM). Test compounds (5 μL) were then added to the assay plate and the mixture was incubated for 1 hour. HTRF assay reagents (Cisbio, Dynamic 2 cAMP Kit), cAMP-d2 and cryptate-labeled anti-cAMP antibody, are mixed with cell lysis buffer and added to the assay plate. After 1-hour incubation with these reagents, the assay plate was read on an HTRF-compatible microplate reader (Perkin Elmer EnVision or BMG Pherastar).";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HEK293";"None";"";"";"";"CHEMBL264";"Histamine H3 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3886781";"37";"BindingDB Patent Bioactivity Data";"";"2016";"CHEMBL3307715";"";"";"";"1.8"
"CHEMBL4593911";"";"None";"446.42";"0";"2.35";"17v";"Cl.Cl.O=C(CN1CCOCC1)Nc1ccc(OC2CCN(C3CCC3)CC2)cc1";"IC50";"'='";"20.0";"nM";"7.70";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL4370249";"Inverse agonist activity at recombinant human Histamine 3 receptor expressed in CHO-K1 cells assessed as inhibition of RAMH-induced agonist activity preincubated for 20 mins and measured after 60 mins by [35S]-GTPgammaS binding assay";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"CHO-K1";"None";"";"";"";"CHEMBL264";"Histamine H3 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4368912";"1";"Scientific Literature";"J Med Chem";"2019";"CHEMBL3307512";"";"";"";"20.0"
