Ligand_ID;Run_ID;boltz_cif_file;boltz_confidence_file;Molecule ChEMBL ID;Molecule Name;Molecule Max Phase;Molecular Weight;#RO5 Violations;AlogP;Compound Key;Smiles;Standard Type;Standard Relation;Standard Value;Standard Units;pChEMBL Value;Data Validity Comment;Comment;Uo Units;Ligand Efficiency BEI;Ligand Efficiency LE;Ligand Efficiency LLE;Ligand Efficiency SEI;Potential Duplicate;Assay ChEMBL ID;Assay Description;Assay Type;BAO Format ID;BAO Label;Assay Organism;Assay Tissue ChEMBL ID;Assay Tissue Name;Assay Cell Type;Assay Subcellular Fraction;Assay Parameters;Assay Variant Accession;Assay Variant Mutation;Target ChEMBL ID;Target Name;Target Organism;Target Type;Document ChEMBL ID;Source ID;Source Description;Document Journal;Document Year;Cell ChEMBL ID;Properties;Action Type;Standard Text Value;Value
1822;2;cxcr4_ligand_1822_run_2_model_0.cif;confidence_cxcr4_ligand_1822_run_2_model_0.json;CHEMBL4071355;;;598.8;2.0;2.94;23;Cc1cc(NC2CCN(C(=O)CCCC(=O)O)CC2)nc(NCc2cn(CCCNCCCNC3CCCCC3)nn2)n1;IC50;'=';158.0;nM;6.8;;;UO_0000065;11.36;0.22;3.86;4.19;0;CHEMBL4028335;Displacement of [125I]CXCL12 from human CXCR4 expressed in HEK293 cell membranes after 1.5 hrs by Topcount method;B;BAO_0000219;cell-based format;Homo sapiens;;;HEK293;;;;;CHEMBL2107;C-X-C chemokine receptor type 4;Homo sapiens;SINGLE PROTEIN;CHEMBL4024793;1;Scientific Literature;J Med Chem;2018.0;CHEMBL3307715;;;;158.0
1822;3;cxcr4_ligand_1822_run_3_model_0.cif;confidence_cxcr4_ligand_1822_run_3_model_0.json;CHEMBL4071355;;;598.8;2.0;2.94;23;Cc1cc(NC2CCN(C(=O)CCCC(=O)O)CC2)nc(NCc2cn(CCCNCCCNC3CCCCC3)nn2)n1;IC50;'=';158.0;nM;6.8;;;UO_0000065;11.36;0.22;3.86;4.19;0;CHEMBL4028335;Displacement of [125I]CXCL12 from human CXCR4 expressed in HEK293 cell membranes after 1.5 hrs by Topcount method;B;BAO_0000219;cell-based format;Homo sapiens;;;HEK293;;;;;CHEMBL2107;C-X-C chemokine receptor type 4;Homo sapiens;SINGLE PROTEIN;CHEMBL4024793;1;Scientific Literature;J Med Chem;2018.0;CHEMBL3307715;;;;158.0
1822;4;cxcr4_ligand_1822_run_4_model_0.cif;confidence_cxcr4_ligand_1822_run_4_model_0.json;CHEMBL4071355;;;598.8;2.0;2.94;23;Cc1cc(NC2CCN(C(=O)CCCC(=O)O)CC2)nc(NCc2cn(CCCNCCCNC3CCCCC3)nn2)n1;IC50;'=';158.0;nM;6.8;;;UO_0000065;11.36;0.22;3.86;4.19;0;CHEMBL4028335;Displacement of [125I]CXCL12 from human CXCR4 expressed in HEK293 cell membranes after 1.5 hrs by Topcount method;B;BAO_0000219;cell-based format;Homo sapiens;;;HEK293;;;;;CHEMBL2107;C-X-C chemokine receptor type 4;Homo sapiens;SINGLE PROTEIN;CHEMBL4024793;1;Scientific Literature;J Med Chem;2018.0;CHEMBL3307715;;;;158.0
1823;0;cxcr4_ligand_1823_run_0_model_0.cif;confidence_cxcr4_ligand_1823_run_0_model_0.json;CHEMBL4079981;;;627.84;3.0;2.14;18;Cc1cc(NC2CCN(C(=O)CCCNCC(=O)O)CC2)nc(NCc2cn(CCCNCCCNC3CCCCC3)nn2)n1;IC50;'=';88.5;nM;7.05;;;UO_0000065;11.23;0.21;4.91;4.05;0;CHEMBL4028335;Displacement of [125I]CXCL12 from human CXCR4 expressed in HEK293 cell membranes after 1.5 hrs by Topcount method;B;BAO_0000219;cell-based format;Homo sapiens;;;HEK293;;;;;CHEMBL2107;C-X-C chemokine receptor type 4;Homo sapiens;SINGLE PROTEIN;CHEMBL4024793;1;Scientific Literature;J Med Chem;2018.0;CHEMBL3307715;;;;88.5
1823;1;cxcr4_ligand_1823_run_1_model_0.cif;confidence_cxcr4_ligand_1823_run_1_model_0.json;CHEMBL4079981;;;627.84;3.0;2.14;18;Cc1cc(NC2CCN(C(=O)CCCNCC(=O)O)CC2)nc(NCc2cn(CCCNCCCNC3CCCCC3)nn2)n1;IC50;'=';88.5;nM;7.05;;;UO_0000065;11.23;0.21;4.91;4.05;0;CHEMBL4028335;Displacement of [125I]CXCL12 from human CXCR4 expressed in HEK293 cell membranes after 1.5 hrs by Topcount method;B;BAO_0000219;cell-based format;Homo sapiens;;;HEK293;;;;;CHEMBL2107;C-X-C chemokine receptor type 4;Homo sapiens;SINGLE PROTEIN;CHEMBL4024793;1;Scientific Literature;J Med Chem;2018.0;CHEMBL3307715;;;;88.5
1823;2;cxcr4_ligand_1823_run_2_model_0.cif;confidence_cxcr4_ligand_1823_run_2_model_0.json;CHEMBL4079981;;;627.84;3.0;2.14;18;Cc1cc(NC2CCN(C(=O)CCCNCC(=O)O)CC2)nc(NCc2cn(CCCNCCCNC3CCCCC3)nn2)n1;IC50;'=';88.5;nM;7.05;;;UO_0000065;11.23;0.21;4.91;4.05;0;CHEMBL4028335;Displacement of [125I]CXCL12 from human CXCR4 expressed in HEK293 cell membranes after 1.5 hrs by Topcount method;B;BAO_0000219;cell-based format;Homo sapiens;;;HEK293;;;;;CHEMBL2107;C-X-C chemokine receptor type 4;Homo sapiens;SINGLE PROTEIN;CHEMBL4024793;1;Scientific Literature;J Med Chem;2018.0;CHEMBL3307715;;;;88.5
1823;3;cxcr4_ligand_1823_run_3_model_0.cif;confidence_cxcr4_ligand_1823_run_3_model_0.json;CHEMBL4079981;;;627.84;3.0;2.14;18;Cc1cc(NC2CCN(C(=O)CCCNCC(=O)O)CC2)nc(NCc2cn(CCCNCCCNC3CCCCC3)nn2)n1;IC50;'=';88.5;nM;7.05;;;UO_0000065;11.23;0.21;4.91;4.05;0;CHEMBL4028335;Displacement of [125I]CXCL12 from human CXCR4 expressed in HEK293 cell membranes after 1.5 hrs by Topcount method;B;BAO_0000219;cell-based format;Homo sapiens;;;HEK293;;;;;CHEMBL2107;C-X-C chemokine receptor type 4;Homo sapiens;SINGLE PROTEIN;CHEMBL4024793;1;Scientific Literature;J Med Chem;2018.0;CHEMBL3307715;;;;88.5
1823;4;cxcr4_ligand_1823_run_4_model_0.cif;confidence_cxcr4_ligand_1823_run_4_model_0.json;CHEMBL4079981;;;627.84;3.0;2.14;18;Cc1cc(NC2CCN(C(=O)CCCNCC(=O)O)CC2)nc(NCc2cn(CCCNCCCNC3CCCCC3)nn2)n1;IC50;'=';88.5;nM;7.05;;;UO_0000065;11.23;0.21;4.91;4.05;0;CHEMBL4028335;Displacement of [125I]CXCL12 from human CXCR4 expressed in HEK293 cell membranes after 1.5 hrs by Topcount method;B;BAO_0000219;cell-based format;Homo sapiens;;;HEK293;;;;;CHEMBL2107;C-X-C chemokine receptor type 4;Homo sapiens;SINGLE PROTEIN;CHEMBL4024793;1;Scientific Literature;J Med Chem;2018.0;CHEMBL3307715;;;;88.5
1824;0;cxcr4_ligand_1824_run_0_model_0.cif;confidence_cxcr4_ligand_1824_run_0_model_0.json;CHEMBL4075454;;;512.75;1.0;3.26;10;CC(C)c1cc(NC2CCNCC2)nc(NCc2cn(CCCNCCCNC3CCCCC3)nn2)n1;IC50;'=';61.1;nM;7.21;;;UO_0000065;14.07;0.27;3.95;6.18;0;CHEMBL4028335;Displacement of [125I]CXCL12 from human CXCR4 expressed in HEK293 cell membranes after 1.5 hrs by Topcount method;B;BAO_0000219;cell-based format;Homo sapiens;;;HEK293;;;;;CHEMBL2107;C-X-C chemokine receptor type 4;Homo sapiens;SINGLE PROTEIN;CHEMBL4024793;1;Scientific Literature;J Med Chem;2018.0;CHEMBL3307715;;;;61.1
1824;1;cxcr4_ligand_1824_run_1_model_0.cif;confidence_cxcr4_ligand_1824_run_1_model_0.json;CHEMBL4075454;;;512.75;1.0;3.26;10;CC(C)c1cc(NC2CCNCC2)nc(NCc2cn(CCCNCCCNC3CCCCC3)nn2)n1;IC50;'=';61.1;nM;7.21;;;UO_0000065;14.07;0.27;3.95;6.18;0;CHEMBL4028335;Displacement of [125I]CXCL12 from human CXCR4 expressed in HEK293 cell membranes after 1.5 hrs by Topcount method;B;BAO_0000219;cell-based format;Homo sapiens;;;HEK293;;;;;CHEMBL2107;C-X-C chemokine receptor type 4;Homo sapiens;SINGLE PROTEIN;CHEMBL4024793;1;Scientific Literature;J Med Chem;2018.0;CHEMBL3307715;;;;61.1
1824;2;cxcr4_ligand_1824_run_2_model_0.cif;confidence_cxcr4_ligand_1824_run_2_model_0.json;CHEMBL4075454;;;512.75;1.0;3.26;10;CC(C)c1cc(NC2CCNCC2)nc(NCc2cn(CCCNCCCNC3CCCCC3)nn2)n1;IC50;'=';61.1;nM;7.21;;;UO_0000065;14.07;0.27;3.95;6.18;0;CHEMBL4028335;Displacement of [125I]CXCL12 from human CXCR4 expressed in HEK293 cell membranes after 1.5 hrs by Topcount method;B;BAO_0000219;cell-based format;Homo sapiens;;;HEK293;;;;;CHEMBL2107;C-X-C chemokine receptor type 4;Homo sapiens;SINGLE PROTEIN;CHEMBL4024793;1;Scientific Literature;J Med Chem;2018.0;CHEMBL3307715;;;;61.1
1824;3;cxcr4_ligand_1824_run_3_model_0.cif;confidence_cxcr4_ligand_1824_run_3_model_0.json;CHEMBL4075454;;;512.75;1.0;3.26;10;CC(C)c1cc(NC2CCNCC2)nc(NCc2cn(CCCNCCCNC3CCCCC3)nn2)n1;IC50;'=';61.1;nM;7.21;;;UO_0000065;14.07;0.27;3.95;6.18;0;CHEMBL4028335;Displacement of [125I]CXCL12 from human CXCR4 expressed in HEK293 cell membranes after 1.5 hrs by Topcount method;B;BAO_0000219;cell-based format;Homo sapiens;;;HEK293;;;;;CHEMBL2107;C-X-C chemokine receptor type 4;Homo sapiens;SINGLE PROTEIN;CHEMBL4024793;1;Scientific Literature;J Med Chem;2018.0;CHEMBL3307715;;;;61.1
1824;4;cxcr4_ligand_1824_run_4_model_0.cif;confidence_cxcr4_ligand_1824_run_4_model_0.json;CHEMBL4075454;;;512.75;1.0;3.26;10;CC(C)c1cc(NC2CCNCC2)nc(NCc2cn(CCCNCCCNC3CCCCC3)nn2)n1;IC50;'=';61.1;nM;7.21;;;UO_0000065;14.07;0.27;3.95;6.18;0;CHEMBL4028335;Displacement of [125I]CXCL12 from human CXCR4 expressed in HEK293 cell membranes after 1.5 hrs by Topcount method;B;BAO_0000219;cell-based format;Homo sapiens;;;HEK293;;;;;CHEMBL2107;C-X-C chemokine receptor type 4;Homo sapiens;SINGLE PROTEIN;CHEMBL4024793;1;Scientific Literature;J Med Chem;2018.0;CHEMBL3307715;;;;61.1
1825;0;cxcr4_ligand_1825_run_0_model_0.cif;confidence_cxcr4_ligand_1825_run_0_model_0.json;CHEMBL5613155;;;975.08;3.0;-3.7;13;CC(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](C)C(=O)N[C@H]1CNC(=O)[C@@H](CCC(=O)O)NC(=O)[C@H](Cc2c[nH]cn2)NC(=O)[C@H](Cc2ccc3ccccc3c2)NC(=O)[C@H](CCCNC(=N)N)NC1=O;IC50;'=';50.0;nM;7.3;;;UO_0000065;;;;;0;CHEMBL5610025;Antagonist activity at CXCR4 in human CCRF-CEM cells assessed as inhibition of anti-CXCR4 binding preincubated with compound for 45 mins followed by anti-CXCR4 PE antibody addition and measured after 30 mins by fluorescence based competitive binding assay;F;BAO_0000219;cell-based format;Homo sapiens;;;CCRF-CEM;;;;;CHEMBL2107;C-X-C chemokine receptor type 4;Homo sapiens;SINGLE PROTEIN;CHEMBL5608204;1;Scientific Literature;Eur J Med Chem;2024.0;;TIME = 1.25 hr;ANTAGONIST;;0.05
1825;1;cxcr4_ligand_1825_run_1_model_0.cif;confidence_cxcr4_ligand_1825_run_1_model_0.json;CHEMBL5613155;;;975.08;3.0;-3.7;13;CC(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](C)C(=O)N[C@H]1CNC(=O)[C@@H](CCC(=O)O)NC(=O)[C@H](Cc2c[nH]cn2)NC(=O)[C@H](Cc2ccc3ccccc3c2)NC(=O)[C@H](CCCNC(=N)N)NC1=O;IC50;'=';50.0;nM;7.3;;;UO_0000065;;;;;0;CHEMBL5610025;Antagonist activity at CXCR4 in human CCRF-CEM cells assessed as inhibition of anti-CXCR4 binding preincubated with compound for 45 mins followed by anti-CXCR4 PE antibody addition and measured after 30 mins by fluorescence based competitive binding assay;F;BAO_0000219;cell-based format;Homo sapiens;;;CCRF-CEM;;;;;CHEMBL2107;C-X-C chemokine receptor type 4;Homo sapiens;SINGLE PROTEIN;CHEMBL5608204;1;Scientific Literature;Eur J Med Chem;2024.0;;TIME = 1.25 hr;ANTAGONIST;;0.05
1825;2;cxcr4_ligand_1825_run_2_model_0.cif;confidence_cxcr4_ligand_1825_run_2_model_0.json;CHEMBL5613155;;;975.08;3.0;-3.7;13;CC(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](C)C(=O)N[C@H]1CNC(=O)[C@@H](CCC(=O)O)NC(=O)[C@H](Cc2c[nH]cn2)NC(=O)[C@H](Cc2ccc3ccccc3c2)NC(=O)[C@H](CCCNC(=N)N)NC1=O;IC50;'=';50.0;nM;7.3;;;UO_0000065;;;;;0;CHEMBL5610025;Antagonist activity at CXCR4 in human CCRF-CEM cells assessed as inhibition of anti-CXCR4 binding preincubated with compound for 45 mins followed by anti-CXCR4 PE antibody addition and measured after 30 mins by fluorescence based competitive binding assay;F;BAO_0000219;cell-based format;Homo sapiens;;;CCRF-CEM;;;;;CHEMBL2107;C-X-C chemokine receptor type 4;Homo sapiens;SINGLE PROTEIN;CHEMBL5608204;1;Scientific Literature;Eur J Med Chem;2024.0;;TIME = 1.25 hr;ANTAGONIST;;0.05
1825;3;cxcr4_ligand_1825_run_3_model_0.cif;confidence_cxcr4_ligand_1825_run_3_model_0.json;CHEMBL5613155;;;975.08;3.0;-3.7;13;CC(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](C)C(=O)N[C@H]1CNC(=O)[C@@H](CCC(=O)O)NC(=O)[C@H](Cc2c[nH]cn2)NC(=O)[C@H](Cc2ccc3ccccc3c2)NC(=O)[C@H](CCCNC(=N)N)NC1=O;IC50;'=';50.0;nM;7.3;;;UO_0000065;;;;;0;CHEMBL5610025;Antagonist activity at CXCR4 in human CCRF-CEM cells assessed as inhibition of anti-CXCR4 binding preincubated with compound for 45 mins followed by anti-CXCR4 PE antibody addition and measured after 30 mins by fluorescence based competitive binding assay;F;BAO_0000219;cell-based format;Homo sapiens;;;CCRF-CEM;;;;;CHEMBL2107;C-X-C chemokine receptor type 4;Homo sapiens;SINGLE PROTEIN;CHEMBL5608204;1;Scientific Literature;Eur J Med Chem;2024.0;;TIME = 1.25 hr;ANTAGONIST;;0.05
1825;4;cxcr4_ligand_1825_run_4_model_0.cif;confidence_cxcr4_ligand_1825_run_4_model_0.json;CHEMBL5613155;;;975.08;3.0;-3.7;13;CC(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](C)C(=O)N[C@H]1CNC(=O)[C@@H](CCC(=O)O)NC(=O)[C@H](Cc2c[nH]cn2)NC(=O)[C@H](Cc2ccc3ccccc3c2)NC(=O)[C@H](CCCNC(=N)N)NC1=O;IC50;'=';50.0;nM;7.3;;;UO_0000065;;;;;0;CHEMBL5610025;Antagonist activity at CXCR4 in human CCRF-CEM cells assessed as inhibition of anti-CXCR4 binding preincubated with compound for 45 mins followed by anti-CXCR4 PE antibody addition and measured after 30 mins by fluorescence based competitive binding assay;F;BAO_0000219;cell-based format;Homo sapiens;;;CCRF-CEM;;;;;CHEMBL2107;C-X-C chemokine receptor type 4;Homo sapiens;SINGLE PROTEIN;CHEMBL5608204;1;Scientific Literature;Eur J Med Chem;2024.0;;TIME = 1.25 hr;ANTAGONIST;;0.05
1826;0;cxcr4_ligand_1826_run_0_model_0.cif;confidence_cxcr4_ligand_1826_run_0_model_0.json;CHEMBL5614016;;;974.1;3.0;-4.3;16;CC(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](C)C(=O)N[C@H]1CNC(=O)[C@@H](CCC(N)=O)NC(=O)[C@H](Cc2c[nH]cn2)NC(=O)[C@H](Cc2ccc3ccccc3c2)NC(=O)[C@H](CCCNC(=N)N)NC1=O;IC50;'=';243.0;nM;6.61;;;UO_0000065;;;;;0;CHEMBL5610025;Antagonist activity at CXCR4 in human CCRF-CEM cells assessed as inhibition of anti-CXCR4 binding preincubated with compound for 45 mins followed by anti-CXCR4 PE antibody addition and measured after 30 mins by fluorescence based competitive binding assay;F;BAO_0000219;cell-based format;Homo sapiens;;;CCRF-CEM;;;;;CHEMBL2107;C-X-C chemokine receptor type 4;Homo sapiens;SINGLE PROTEIN;CHEMBL5608204;1;Scientific Literature;Eur J Med Chem;2024.0;;TIME = 1.25 hr;ANTAGONIST;;0.243
1826;1;cxcr4_ligand_1826_run_1_model_0.cif;confidence_cxcr4_ligand_1826_run_1_model_0.json;CHEMBL5614016;;;974.1;3.0;-4.3;16;CC(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](C)C(=O)N[C@H]1CNC(=O)[C@@H](CCC(N)=O)NC(=O)[C@H](Cc2c[nH]cn2)NC(=O)[C@H](Cc2ccc3ccccc3c2)NC(=O)[C@H](CCCNC(=N)N)NC1=O;IC50;'=';243.0;nM;6.61;;;UO_0000065;;;;;0;CHEMBL5610025;Antagonist activity at CXCR4 in human CCRF-CEM cells assessed as inhibition of anti-CXCR4 binding preincubated with compound for 45 mins followed by anti-CXCR4 PE antibody addition and measured after 30 mins by fluorescence based competitive binding assay;F;BAO_0000219;cell-based format;Homo sapiens;;;CCRF-CEM;;;;;CHEMBL2107;C-X-C chemokine receptor type 4;Homo sapiens;SINGLE PROTEIN;CHEMBL5608204;1;Scientific Literature;Eur J Med Chem;2024.0;;TIME = 1.25 hr;ANTAGONIST;;0.243
1826;2;cxcr4_ligand_1826_run_2_model_0.cif;confidence_cxcr4_ligand_1826_run_2_model_0.json;CHEMBL5614016;;;974.1;3.0;-4.3;16;CC(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](C)C(=O)N[C@H]1CNC(=O)[C@@H](CCC(N)=O)NC(=O)[C@H](Cc2c[nH]cn2)NC(=O)[C@H](Cc2ccc3ccccc3c2)NC(=O)[C@H](CCCNC(=N)N)NC1=O;IC50;'=';243.0;nM;6.61;;;UO_0000065;;;;;0;CHEMBL5610025;Antagonist activity at CXCR4 in human CCRF-CEM cells assessed as inhibition of anti-CXCR4 binding preincubated with compound for 45 mins followed by anti-CXCR4 PE antibody addition and measured after 30 mins by fluorescence based competitive binding assay;F;BAO_0000219;cell-based format;Homo sapiens;;;CCRF-CEM;;;;;CHEMBL2107;C-X-C chemokine receptor type 4;Homo sapiens;SINGLE PROTEIN;CHEMBL5608204;1;Scientific Literature;Eur J Med Chem;2024.0;;TIME = 1.25 hr;ANTAGONIST;;0.243
1826;3;cxcr4_ligand_1826_run_3_model_0.cif;confidence_cxcr4_ligand_1826_run_3_model_0.json;CHEMBL5614016;;;974.1;3.0;-4.3;16;CC(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](C)C(=O)N[C@H]1CNC(=O)[C@@H](CCC(N)=O)NC(=O)[C@H](Cc2c[nH]cn2)NC(=O)[C@H](Cc2ccc3ccccc3c2)NC(=O)[C@H](CCCNC(=N)N)NC1=O;IC50;'=';243.0;nM;6.61;;;UO_0000065;;;;;0;CHEMBL5610025;Antagonist activity at CXCR4 in human CCRF-CEM cells assessed as inhibition of anti-CXCR4 binding preincubated with compound for 45 mins followed by anti-CXCR4 PE antibody addition and measured after 30 mins by fluorescence based competitive binding assay;F;BAO_0000219;cell-based format;Homo sapiens;;;CCRF-CEM;;;;;CHEMBL2107;C-X-C chemokine receptor type 4;Homo sapiens;SINGLE PROTEIN;CHEMBL5608204;1;Scientific Literature;Eur J Med Chem;2024.0;;TIME = 1.25 hr;ANTAGONIST;;0.243
1826;4;cxcr4_ligand_1826_run_4_model_0.cif;confidence_cxcr4_ligand_1826_run_4_model_0.json;CHEMBL5614016;;;974.1;3.0;-4.3;16;CC(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](C)C(=O)N[C@H]1CNC(=O)[C@@H](CCC(N)=O)NC(=O)[C@H](Cc2c[nH]cn2)NC(=O)[C@H](Cc2ccc3ccccc3c2)NC(=O)[C@H](CCCNC(=N)N)NC1=O;IC50;'=';243.0;nM;6.61;;;UO_0000065;;;;;0;CHEMBL5610025;Antagonist activity at CXCR4 in human CCRF-CEM cells assessed as inhibition of anti-CXCR4 binding preincubated with compound for 45 mins followed by anti-CXCR4 PE antibody addition and measured after 30 mins by fluorescence based competitive binding assay;F;BAO_0000219;cell-based format;Homo sapiens;;;CCRF-CEM;;;;;CHEMBL2107;C-X-C chemokine receptor type 4;Homo sapiens;SINGLE PROTEIN;CHEMBL5608204;1;Scientific Literature;Eur J Med Chem;2024.0;;TIME = 1.25 hr;ANTAGONIST;;0.243
1827;0;cxcr4_ligand_1827_run_0_model_0.cif;confidence_cxcr4_ligand_1827_run_0_model_0.json;CHEMBL5410929;;;1046.46;;;11;CN1/C(=C\C=C\C=C\C2=[N+](CCCCCC(=O)N[C@H]3CC[C@H](/N=C(/NC4CCCCC4)SCC4=CSC5=NC(C)(C)CN45)CC3)c3ccc(S(=O)(=O)[O-])cc3C2(C)C)C(C)(C)c2cc(S(=O)(=O)O)ccc21;Ki;'=';35.48;nM;7.45;;;UO_0000065;7.12;;;;0;CHEMBL5383541;Binding affinity to Nluc-CXCR4 (unknown origin) stably expressed in HEK293G cells using furimazine as substrate incubated for 2 hrs followed by substrate addition in presence of 1,4-bis((1,4,8,11-tetraazacyclotetradecan-1-yl)methyl)benzene by NanoBRET assay;B;BAO_0000219;cell-based format;Homo sapiens;;;HEK293G;;;;;CHEMBL2107;C-X-C chemokine receptor type 4;Homo sapiens;SINGLE PROTEIN;CHEMBL5380825;1;Scientific Literature;J Med Chem;2023.0;;TIME = 2.0 hr;BINDING AGENT;;7.45
1827;1;cxcr4_ligand_1827_run_1_model_0.cif;confidence_cxcr4_ligand_1827_run_1_model_0.json;CHEMBL5410929;;;1046.46;;;11;CN1/C(=C\C=C\C=C\C2=[N+](CCCCCC(=O)N[C@H]3CC[C@H](/N=C(/NC4CCCCC4)SCC4=CSC5=NC(C)(C)CN45)CC3)c3ccc(S(=O)(=O)[O-])cc3C2(C)C)C(C)(C)c2cc(S(=O)(=O)O)ccc21;Ki;'=';35.48;nM;7.45;;;UO_0000065;7.12;;;;0;CHEMBL5383541;Binding affinity to Nluc-CXCR4 (unknown origin) stably expressed in HEK293G cells using furimazine as substrate incubated for 2 hrs followed by substrate addition in presence of 1,4-bis((1,4,8,11-tetraazacyclotetradecan-1-yl)methyl)benzene by NanoBRET assay;B;BAO_0000219;cell-based format;Homo sapiens;;;HEK293G;;;;;CHEMBL2107;C-X-C chemokine receptor type 4;Homo sapiens;SINGLE PROTEIN;CHEMBL5380825;1;Scientific Literature;J Med Chem;2023.0;;TIME = 2.0 hr;BINDING AGENT;;7.45
1827;2;cxcr4_ligand_1827_run_2_model_0.cif;confidence_cxcr4_ligand_1827_run_2_model_0.json;CHEMBL5410929;;;1046.46;;;11;CN1/C(=C\C=C\C=C\C2=[N+](CCCCCC(=O)N[C@H]3CC[C@H](/N=C(/NC4CCCCC4)SCC4=CSC5=NC(C)(C)CN45)CC3)c3ccc(S(=O)(=O)[O-])cc3C2(C)C)C(C)(C)c2cc(S(=O)(=O)O)ccc21;Ki;'=';35.48;nM;7.45;;;UO_0000065;7.12;;;;0;CHEMBL5383541;Binding affinity to Nluc-CXCR4 (unknown origin) stably expressed in HEK293G cells using furimazine as substrate incubated for 2 hrs followed by substrate addition in presence of 1,4-bis((1,4,8,11-tetraazacyclotetradecan-1-yl)methyl)benzene by NanoBRET assay;B;BAO_0000219;cell-based format;Homo sapiens;;;HEK293G;;;;;CHEMBL2107;C-X-C chemokine receptor type 4;Homo sapiens;SINGLE PROTEIN;CHEMBL5380825;1;Scientific Literature;J Med Chem;2023.0;;TIME = 2.0 hr;BINDING AGENT;;7.45
1827;3;cxcr4_ligand_1827_run_3_model_0.cif;confidence_cxcr4_ligand_1827_run_3_model_0.json;CHEMBL5410929;;;1046.46;;;11;CN1/C(=C\C=C\C=C\C2=[N+](CCCCCC(=O)N[C@H]3CC[C@H](/N=C(/NC4CCCCC4)SCC4=CSC5=NC(C)(C)CN45)CC3)c3ccc(S(=O)(=O)[O-])cc3C2(C)C)C(C)(C)c2cc(S(=O)(=O)O)ccc21;Ki;'=';35.48;nM;7.45;;;UO_0000065;7.12;;;;0;CHEMBL5383541;Binding affinity to Nluc-CXCR4 (unknown origin) stably expressed in HEK293G cells using furimazine as substrate incubated for 2 hrs followed by substrate addition in presence of 1,4-bis((1,4,8,11-tetraazacyclotetradecan-1-yl)methyl)benzene by NanoBRET assay;B;BAO_0000219;cell-based format;Homo sapiens;;;HEK293G;;;;;CHEMBL2107;C-X-C chemokine receptor type 4;Homo sapiens;SINGLE PROTEIN;CHEMBL5380825;1;Scientific Literature;J Med Chem;2023.0;;TIME = 2.0 hr;BINDING AGENT;;7.45
1827;4;cxcr4_ligand_1827_run_4_model_0.cif;confidence_cxcr4_ligand_1827_run_4_model_0.json;CHEMBL5410929;;;1046.46;;;11;CN1/C(=C\C=C\C=C\C2=[N+](CCCCCC(=O)N[C@H]3CC[C@H](/N=C(/NC4CCCCC4)SCC4=CSC5=NC(C)(C)CN45)CC3)c3ccc(S(=O)(=O)[O-])cc3C2(C)C)C(C)(C)c2cc(S(=O)(=O)O)ccc21;Ki;'=';35.48;nM;7.45;;;UO_0000065;7.12;;;;0;CHEMBL5383541;Binding affinity to Nluc-CXCR4 (unknown origin) stably expressed in HEK293G cells using furimazine as substrate incubated for 2 hrs followed by substrate addition in presence of 1,4-bis((1,4,8,11-tetraazacyclotetradecan-1-yl)methyl)benzene by NanoBRET assay;B;BAO_0000219;cell-based format;Homo sapiens;;;HEK293G;;;;;CHEMBL2107;C-X-C chemokine receptor type 4;Homo sapiens;SINGLE PROTEIN;CHEMBL5380825;1;Scientific Literature;J Med Chem;2023.0;;TIME = 2.0 hr;BINDING AGENT;;7.45
1828;0;cxcr4_ligand_1828_run_0_model_0.cif;confidence_cxcr4_ligand_1828_run_0_model_0.json;CHEMBL5278283;;;428.67;0.0;4.13;9;O=C(NCCCNC1CCCCC1)c1ccc(CNCCCNC2CCCCC2)cc1;IC50;'=';699.4;nM;6.16;;;UO_0000065;14.36;0.27;2.03;9.44;0;CHEMBL5230395;Binding affinity to CXCR4 (unknown origin) expressed in CHO cells incubated for 40 mins by competitive binding assay method;B;BAO_0000219;cell-based format;Homo sapiens;;;CHO;;;;;CHEMBL2107;C-X-C chemokine receptor type 4;Homo sapiens;SINGLE PROTEIN;CHEMBL5230085;1;Scientific Literature;Eur J Med Chem;2020.0;;TIME = 0.6667 hr;ANTAGONIST;;699.4
